dataset,kem_backend,sig_backend,backend_label,round,loss,accuracy,f1_score,fl_time_sec,train_time_sec,learning_rate,batch_size,time_adv_keys,time_share_keys,time_verify_sigs,time_masked,time_unmask,time_secagg_total
webattack,DH,classic,Classic (DH+ECDSA),34,0.684295,0.77932,,237.231,7.308,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),35,0.687685,0.778877,,245.218,7.574,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),36,0.687328,0.778478,,254.548,8.959,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),37,0.687731,0.778167,,262.252,7.374,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),38,0.688914,0.777635,,269.954,7.362,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),39,0.691641,0.777236,,278.309,7.996,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),40,0.692492,0.77657,,286.315,7.46,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),41,0.692341,0.776437,,294.916,8.26,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),42,0.693671,0.776082,,303.324,8.043,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),43,0.693599,0.77555,,314.239,10.426,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),44,0.694845,0.775284,,323.158,8.582,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),45,0.693308,0.775106,,331.298,7.685,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),46,0.693961,0.774885,,339.267,7.606,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),47,0.696156,0.77453,,348.147,8.523,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),48,0.694685,0.774042,,356.471,7.852,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),49,0.69588,0.773776,,364.849,8.021,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,DH,classic,Classic (DH+ECDSA),50,0.696305,0.773643,,372.807,7.617,0.001,64,0.232564,1e-06,0.008866,1.956912,0.420621,2.618965
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),1,0.548317,0.733322,,7.615,7.261,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),2,0.523212,0.745121,,16.484,8.518,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),3,0.520236,0.749689,,25.52,8.693,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),4,0.52562,0.751819,,32.877,6.999,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),5,0.534794,0.754924,,41.181,7.934,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),6,0.545402,0.759892,,48.524,6.981,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),7,0.557613,0.768985,,56.52,7.645,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),8,0.56967,0.773554,,64.853,7.97,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
webattack,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),9,0.581063,0.776659,,72.678,7.478,0.001,64,0.881685,0.257703,0.994187,0.221454,0.002177,2.357206
