dataset,kem_backend,sig_backend,backend_label,round,loss,accuracy,f1_score,fl_time_sec,train_time_sec,learning_rate,batch_size,time_adv_keys,time_share_keys,time_verify_sigs,time_masked,time_unmask,time_secagg_total
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),26,0.033068,0.9892,,15542.908,137.755,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),27,0.032455,0.9894,,15677.088,129.567,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),28,0.032456,0.9894,,15809.511,127.797,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),29,0.032499,0.9892,,15945.038,130.866,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),30,0.031598,0.9894,,16072.342,122.807,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),31,0.031449,0.9893,,16207.626,130.649,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),32,0.031439,0.9894,,16344.126,131.863,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),33,0.031201,0.9895,,16480.403,131.591,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),34,0.030865,0.9895,,16616.548,131.513,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),35,0.03054,0.9896,,16758.675,137.43,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),36,0.030497,0.9898,,16887.004,123.688,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),37,0.030346,0.9898,,17027.71,135.791,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),38,0.030437,0.9899,,17157.829,125.352,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),39,0.030017,0.9897,,17295.93,133.159,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),40,0.029756,0.9901,,17447.793,146.928,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),41,0.029532,0.9901,,17592.268,139.549,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),42,0.029823,0.9899,,17739.63,142.538,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),43,0.029349,0.9899,,17876.276,131.809,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),44,0.029432,0.9899,,18020.818,139.665,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),45,0.029681,0.9899,,18160.352,134.639,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),46,0.029319,0.9902,,18300.762,135.498,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),47,0.029271,0.99,,18442.947,137.351,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),48,0.029473,0.9902,,18592.126,144.302,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),49,0.029238,0.9901,,18734.645,137.638,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,ML-DSA-65,Full PQ (ML-KEM+ML-DSA),50,0.029286,0.9901,,18871.705,132.205,0.01,32,1.072207,0.254112,0.989362,0.255056,0.008509,2.579246
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),1,0.164145,0.9511,,147.233,142.339,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),2,0.10949,0.9661,,294.997,142.842,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),3,0.085475,0.9731,,433.831,133.951,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),4,0.072924,0.9761,,581.001,142.233,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),5,0.063634,0.9792,,731.459,145.554,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),6,0.058042,0.9807,,872.962,136.534,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),7,0.053194,0.9814,,1035.292,156.096,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),8,0.049562,0.9826,,1187.887,147.655,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),9,0.047163,0.9844,,1331.296,138.509,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),10,0.04487,0.9846,,1474.971,138.704,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),11,0.043591,0.9849,,1617.666,137.862,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),12,0.041535,0.9854,,1786.81,162.237,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),13,0.04062,0.9858,,1914.646,123.76,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),14,0.039461,0.9862,,2036.783,118.032,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),15,0.038399,0.9867,,2156.501,115.117,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),16,0.037492,0.9871,,2288.49,127.515,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),17,0.036924,0.9874,,2411.625,118.57,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),18,0.036453,0.9881,,2543.343,127.137,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),19,0.036051,0.988,,2681.71,133.627,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),20,0.035188,0.9882,,2824.392,137.865,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),21,0.034522,0.9888,,2959.066,129.743,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),22,0.034485,0.989,,3106.444,142.57,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),23,0.033799,0.9892,,3242.759,130.9,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),24,0.033514,0.9889,,3394.098,146.333,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),25,0.03286,0.9899,,3547.695,148.29,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),26,0.032903,0.9893,,3695.691,142.906,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),27,0.032564,0.9893,,3846.166,145.314,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),28,0.032237,0.9893,,3992.333,141.176,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),29,0.032359,0.9893,,4148.984,151.246,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),30,0.032168,0.9892,,4294.884,140.634,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),31,0.031559,0.9894,,4448.491,148.236,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),32,0.031933,0.9892,,4607.776,154.039,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),33,0.030991,0.9895,,4755.426,142.464,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),34,0.031099,0.9897,,4908.536,147.694,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),35,0.031081,0.9895,,5071.705,157.876,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),36,0.030719,0.9897,,5214.69,137.734,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),37,0.030199,0.9899,,5358.468,138.466,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),38,0.03031,0.9897,,5513.797,150.073,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),39,0.030381,0.99,,5686.907,167.877,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
mnist,ML-KEM-768,SLH-DSA-shake_128f,Full PQ (ML-KEM+SPHINCS+),40,0.02989,0.99,,5841.641,149.422,0.01,32,2.771033,0.249855,1.005029,0.272264,0.009496,4.307677
